customer_id,full_name,gender,age,province,segment,avg_balance,cc_limit
C2_002287,Dalima Riyanti,L,38,Sulawesi Selatan,Priority,632721011,100000000
C2_002288,Karen Kusumo,P,59,Riau,Priority,809500209,50000000
C2_002289,R.M. Gambira Waskita,P,45,Riau,Priority,886701332,100000000
C2_002290,Anastasia Andriani,L,60,Riau,Priority,76687751,100000000
C2_002291,Janet Samosir,P,47,DI Yogyakarta,Priority,926532448,100000000
C2_002292,Wahyu Nurdiyanti,L,44,Bali,Priority,779496517,50000000
"C2_002293,""Dt. Koko Sudiati, M.Farm"",P,50,DI Yogyakarta,Priority,543109951,20000000"
C2_002294,Fathonah Wulandari,L,51,Sulawesi Selatan,Priority,706942465,20000000
C2_002295,Asirwanda Puspasari,L,38,Sulawesi Selatan,Priority,597816263,20000000
C2_002296,dr. Farah Waskita,P,60,Jawa Timur,Priority,559717061,20000000
C2_002297,Salsabila Nuraini,L,28,Sumatera Utara,Priority,56965765,20000000
C2_002298,Vera Siregar,P,50,Sumatera Utara,Priority,349434517,100000000
C2_002299,Kamaria Yuniar,L,64,Sulawesi Selatan,Priority,576791128,100000000
C2_002300,Ajiman Laksita,L,40,Bali,Priority,947892013,20000000
C2_002301,Drs. Dian Pradana,P,63,Sulawesi Selatan,Priority,982098654,50000000
C2_002302,Kasiyah Napitupulu,P,44,DI Yogyakarta,Priority,770206524,100000000
C2_002303,Julia Usada,P,48,Jawa Timur,Priority,666118178,20000000
C2_002304,Padma Irawan,P,34,Jawa Timur,Priority,309237873,50000000
C2_002305,Viktor Widodo,L,26,Riau,Priority,224064957,20000000
C2_002306,Hj. Puji Hastuti,L,33,Bali,Priority,238148292,50000000
C2_002307,Indah Riyanti,P,42,DI Yogyakarta,Priority,349075157,20000000
"C2_002308,""Asmianto Ardianto, S.Gz"",L,54,Bali,Priority,440490680,100000000"
C2_002309,Ganep Hastuti,P,27,Sumatera Utara,Priority,817250031,20000000
C2_002310,Shakila Nurdiyanti,L,53,Sumatera Utara,Priority,703135313,20000000
"C2_002311,""Cut Ciaobella Winarno, S.Ked"",P,31,Sulawesi Selatan,Priority,581846984,20000000"
"C2_002312,""Damar Purnawati, S.Kom"",L,49,Jawa Tengah,Priority,634080245,20000000"
C2_002313,dr. Tiara Widiastuti,L,48,Bali,Priority,798454560,20000000
C2_002314,Prabu Haryanti,L,30,Sumatera Utara,Priority,583414250,50000000
C2_002315,Novi Hidayanto,P,39,DKI Jakarta,Priority,620821639,100000000
"C2_002316,""Hesti Sudiati, S.Kom"",L,39,DI Yogyakarta,Priority,932237580,100000000"
C2_002317,Atma Widodo,P,64,Sumatera Utara,Priority,157927868,100000000
C2_002318,Dartono Januar,L,51,Sulawesi Selatan,Priority,555837959,50000000
C2_002319,Dewi Suryatmi,L,45,DKI Jakarta,Priority,428570991,20000000
"C2_002320,""Widya Mustofa, M.M."",L,56,Sumatera Barat,Priority,339518073,100000000"
C2_002321,Gara Firmansyah,L,56,Bali,Priority,795603700,50000000
C2_002322,Dr. Kasiran Uyainah,P,36,Bali,Priority,938243825,20000000
C2_002323,Tgk. Laras Thamrin,P,33,Jawa Tengah,Priority,330750952,100000000
C2_002324,Damar Firmansyah,L,44,Bali,Priority,418044011,50000000
C2_002325,T. Reza Utama,P,39,DI Yogyakarta,Priority,669278362,50000000
C2_002326,R.A. Puput Thamrin,P,37,Riau,Priority,517541301,100000000
C2_002327,Vanya Dongoran,L,32,DI Yogyakarta,Priority,216001440,20000000
"C2_002328,""Emin Waluyo, S.T."",L,45,Bali,Priority,430927710,50000000"
"C2_002329,""Dewi Nasyiah, S.Psi"",L,49,Bali,Priority,235815252,50000000"
C2_002330,Muhammad Simbolon,L,59,DKI Jakarta,Priority,281565491,20000000
"C2_002331,""dr. Gangsa Simbolon, S.Kom"",P,64,DI Yogyakarta,Priority,749960092,50000000"
C2_002332,Jane Marbun,L,54,Riau,Priority,244291804,20000000
C2_002333,Ir. Bakda Mustofa,L,55,Sulawesi Selatan,Priority,767032691,100000000
C2_002334,Carla Tarihoran,P,30,Bali,Priority,423268296,20000000
C2_002335,Asmadi Nainggolan,L,35,DI Yogyakarta,Priority,630483900,50000000
"C2_002336,""Hardana Nashiruddin, S.Pd"",L,32,Sumatera Utara,Priority,967598869,20000000"
C2_002337,Hamima Wulandari,P,32,Sulawesi Selatan,Priority,825032519,20000000
C2_002338,Ajiman Handayani,P,63,Sumatera Utara,Priority,991731640,20000000
C2_002339,Baktianto Prasetya,L,36,Jawa Timur,Priority,859328684,20000000
C2_002340,Siti Prayoga,P,27,DI Yogyakarta,Priority,726676176,50000000
C2_002341,Maimunah Prayoga,L,40,DI Yogyakarta,Priority,377703254,100000000
"C2_002342,""Dr. Cinthia Maheswara, S.E."",P,51,Sumatera Utara,Priority,712434333,100000000"
"C2_002343,""Dr. Julia Napitupulu, S.Gz"",P,40,Bali,Priority,975173710,20000000"
C2_002344,Oni Zulaika,L,29,DI Yogyakarta,Priority,677691661,100000000
"C2_002345,""Nabila Dongoran, M.TI."",L,64,Jawa Tengah,Priority,849070936,50000000"
"C2_002346,""Dr. Wasis Sitorus, M.M."",L,36,Jawa Barat,Priority,667309519,50000000"
C2_002347,Clara Laksmiwati,L,27,DI Yogyakarta,Priority,609320048,100000000
C2_002348,Zahra Saefullah,P,59,Sumatera Utara,Priority,953304337,100000000
C2_002349,Wirda Waskita,L,27,Jawa Barat,Priority,809869087,50000000
C2_002350,Malika Halim,L,55,Riau,Priority,466101229,20000000
C2_002351,Jagaraga Manullang,L,48,Riau,Priority,990106917,20000000
C2_002352,Belinda Safitri,P,53,Bali,Priority,553685747,50000000
"C2_002353,""Ir. Tasdik Anggraini, S.Gz"",L,57,Riau,Priority,643391668,100000000"
C2_002354,Ira Pudjiastuti,P,62,DKI Jakarta,Priority,282177806,100000000
C2_002355,Zamira Purwanti,L,40,Bali,Priority,523161636,100000000
C2_002356,Limar Nababan,P,57,Jawa Tengah,Priority,273932281,100000000
C2_002357,Dalimin Zulkarnain,P,34,Bali,Priority,129062832,100000000
C2_002358,Raden Hariyah,P,54,Jawa Timur,Priority,758962336,100000000
"C2_002359,""Sabar Tamba, S.Gz"",P,58,Jawa Timur,Priority,494444428,100000000"
C2_002360,Amelia Pudjiastuti,P,59,DKI Jakarta,Priority,841047878,100000000
C2_002361,Maya Pranowo,L,31,Jawa Timur,Priority,605915967,20000000
C2_002362,Lalita Laksita,P,30,Bali,Priority,922232082,20000000
C2_002363,Latika Widiastuti,P,39,DKI Jakarta,Priority,484485815,100000000
C2_002364,Paris Dongoran,P,56,Sulawesi Selatan,Priority,344968612,100000000
C2_002365,Pia Dabukke,L,26,Sumatera Utara,Priority,689209017,20000000
"C2_002366,""R.M. Kardi Adriansyah, M.Ak"",L,56,DKI Jakarta,Priority,148273288,50000000"
C2_002367,Eva Siregar,P,52,Sumatera Utara,Priority,239968515,20000000
C2_002368,Narji Marbun,L,45,Riau,Priority,409268318,100000000
C2_002369,Adiarja Usada,L,41,Sumatera Utara,Priority,68111046,20000000
C2_002370,Jaeman Kuswoyo,L,43,Sulawesi Selatan,Priority,913807372,100000000
"C2_002371,""Eko Nugroho, S.IP"",L,38,Jawa Timur,Priority,136064231,20000000"
C2_002372,Bagas Prastuti,L,58,Jawa Tengah,Priority,215034230,20000000
C2_002373,R.A. Irma Irawan,L,44,Sumatera Utara,Priority,285187260,20000000
"C2_002374,""R. Maras Marpaung, S.Sos"",L,45,Bali,Priority,493079075,100000000"
"C2_002375,""Tgk. Kania Hardiansyah, S.Gz"",P,27,Sumatera Barat,Priority,172179847,50000000"
"C2_002376,""Sutan Salman Natsir, S.Kom"",L,38,Sumatera Barat,Priority,256237466,100000000"
"C2_002377,""H. Mursita Kusmawati, M.Kom."",P,45,Sulawesi Selatan,Priority,281101935,50000000"
"C2_002378,""Cut Farhunnisa Prasetya, S.Pt"",P,51,Bali,Priority,802924569,50000000"
"C2_002379,""Sutan Argono Novitasari, S.E."",L,31,Sumatera Utara,Priority,275248300,50000000"
C2_002380,Maryanto Winarsih,L,53,Jawa Tengah,Priority,215959593,50000000
"C2_002381,""Shania Anggriawan, S.Kom"",L,33,DI Yogyakarta,Priority,304087437,50000000"
"C2_002382,""R. Heru Mandasari, M.Pd"",L,64,Sumatera Utara,Priority,769057363,50000000"
"C2_002383,""Tgk. Jessica Hidayanto, M.Kom."",P,39,Bali,Priority,315832297,100000000"
C2_002384,Hasna Laksmiwati,L,52,Jawa Tengah,Priority,833427052,100000000
C2_002385,KH. Najam Rahayu,P,62,Sulawesi Selatan,Priority,936798299,20000000
"C2_002386,""Mila Uwais, M.M."",L,39,Sumatera Utara,Priority,566749895,50000000"
C2_002387,Tania Damanik,L,39,Jawa Tengah,Priority,615823863,100000000
C2_002388,dr. Amelia Farida,P,54,Sulawesi Selatan,Priority,552182451,100000000
C2_002389,Eka Putra,P,56,Sumatera Barat,Priority,322650932,100000000
"C2_002390,""Dt. Kalim Hidayanto, S.Sos"",P,64,Sumatera Utara,Priority,483573364,100000000"
C2_002391,Dt. Lanjar Novitasari,L,36,DI Yogyakarta,Priority,253335215,20000000
C2_002392,Danu Safitri,P,44,DKI Jakarta,Priority,443207245,100000000
C2_002393,Yunita Andriani,P,51,Bali,Priority,944376880,20000000
C2_002394,Salsabila Purnawati,P,26,Jawa Timur,Priority,644999994,50000000
C2_002395,R. Hafshah Rajasa,L,46,Riau,Priority,292583631,20000000
C2_002396,Gamblang Safitri,P,50,Sulawesi Selatan,Priority,464132360,100000000
C2_002397,Iriana Natsir,P,64,Bali,Priority,651930342,50000000
C2_002398,Siti Santoso,L,32,DKI Jakarta,Priority,527560833,20000000
C2_002399,Aisyah Saptono,P,60,Jawa Tengah,Priority,641728714,20000000
C2_002400,Anastasia Pradana,P,50,Jawa Barat,Priority,409371735,20000000
C2_002401,Dr. Elma Pudjiastuti,P,61,Jawa Tengah,Priority,395863082,100000000
"C2_002402,""Wardi Nugroho, S.Psi"",P,41,DKI Jakarta,Priority,867190108,50000000"
C2_002403,Jasmani Sitompul,L,31,Jawa Barat,Priority,975255437,20000000
"C2_002404,""Puti Oni Manullang, M.TI."",P,25,Sumatera Barat,Priority,889614375,100000000"
C2_002405,Eva Waskita,L,51,Jawa Tengah,Priority,965259318,50000000
"C2_002406,""drg. Alika Mangunsong, M.Kom."",P,50,Riau,Priority,355862907,20000000"
C2_002407,Ophelia Habibi,L,56,DI Yogyakarta,Priority,256549818,50000000
C2_002408,Gaman Adriansyah,L,38,Jawa Barat,Priority,657754709,100000000
C2_002409,Diana Hidayat,L,43,Sumatera Utara,Priority,198970798,50000000
"C2_002410,""R. Syahrini Haryanto, S.IP"",L,33,Riau,Priority,90496495,50000000"
C2_002411,Mila Puspasari,P,25,Jawa Timur,Priority,139432993,50000000
C2_002412,Salwa Riyanti,L,45,DKI Jakarta,Priority,324999678,20000000
C2_002413,Prabowo Santoso,L,44,Riau,Priority,55620607,20000000
C2_002414,Jamalia Prasasta,P,57,Riau,Priority,570845475,20000000
"C2_002415,""Prakosa Wulandari, S.Gz"",L,57,Sumatera Utara,Priority,722893984,20000000"
C2_002416,Kezia Saptono,P,42,DKI Jakarta,Priority,249525734,20000000
C2_002417,drg. Jumari Prabowo,L,41,DI Yogyakarta,Priority,722316606,20000000
C2_002418,Farah Firgantoro,P,37,DKI Jakarta,Priority,196690794,20000000
C2_002419,Balidin Santoso,P,33,Jawa Tengah,Priority,512524433,100000000
"C2_002420,""Aswani Adriansyah, S.Kom"",L,25,Sumatera Utara,Priority,788307477,100000000"
C2_002421,Pandu Sitompul,P,47,DKI Jakarta,Priority,463368536,50000000
C2_002422,Elma Pertiwi,L,64,Sumatera Barat,Priority,400042116,50000000
C2_002423,Adikara Pratama,L,58,Sulawesi Selatan,Priority,418117023,100000000
"C2_002424,""Cemplunk Rahimah, S.Psi"",L,60,DI Yogyakarta,Priority,595352051,100000000"
C2_002425,R.M. Aris Zulkarnain,P,38,DI Yogyakarta,Priority,437599267,50000000
C2_002426,Putri Sihotang,P,45,DKI Jakarta,Priority,701083336,100000000
C2_002427,T. Dacin Situmorang,L,45,Jawa Timur,Priority,648833421,100000000
C2_002428,Kani Widiastuti,P,52,Sumatera Barat,Priority,838284959,100000000
C2_002429,Sari Wasita,P,56,Sumatera Barat,Priority,372141832,50000000
"C2_002430,""Puti Ami Gunawan, M.Ak"",L,54,Sumatera Utara,Priority,712463446,50000000"
C2_002431,Dt. Oman Kuswoyo,P,64,Sumatera Utara,Priority,557612780,20000000
C2_002432,Uli Haryanti,P,36,Sumatera Barat,Priority,679877551,50000000
"C2_002433,""Ir. Siska Kusmawati, M.TI."",L,53,Sumatera Barat,Priority,308480947,20000000"
C2_002434,Ir. Jelita Susanti,L,25,DKI Jakarta,Priority,211577068,100000000
C2_002435,Samsul Mayasari,P,50,Jawa Barat,Priority,875373652,20000000
C2_002436,Pandu Gunawan,P,40,Sulawesi Selatan,Priority,942568683,100000000
C2_002437,Dipa Santoso,P,42,Sumatera Barat,Priority,620381855,20000000
C2_002438,Koko Megantara,L,57,DKI Jakarta,Priority,778447851,100000000
C2_002439,Paiman Wasita,P,47,Riau,Priority,349863177,50000000
"C2_002440,""Gabriella Siregar, S.E.I"",P,29,Riau,Priority,487861980,20000000"
C2_002441,Michelle Sihombing,P,45,Sulawesi Selatan,Priority,411571809,20000000
C2_002442,H. Banawa Halimah,L,25,Jawa Barat,Priority,444032120,100000000
C2_002443,Julia Mardhiyah,P,55,Bali,Priority,645894997,100000000
"C2_002444,""R.A. Ulya Safitri, M.Ak"",P,42,DI Yogyakarta,Priority,320073924,50000000"
"C2_002445,""drg. Melinda Haryanto, M.M."",L,45,Sulawesi Selatan,Priority,51805066,20000000"
C2_002446,Oliva Lestari,P,31,Sumatera Utara,Priority,939245369,50000000
"C2_002447,""Drs. Hasna Hutagalung, M.Farm"",P,25,Jawa Barat,Priority,377080219,50000000"
C2_002448,Laras Oktaviani,L,47,Sulawesi Selatan,Priority,606586327,50000000
"C2_002449,""drg. Paramita Nashiruddin, M.M."",P,51,DKI Jakarta,Priority,488105249,100000000"
C2_002450,dr. Lasmanto Kusumo,P,26,Riau,Priority,529363508,50000000
C2_002451,Lintang Utama,L,58,Riau,Priority,78723817,50000000
C2_002452,Maimunah Dabukke,P,40,Riau,Priority,150844327,100000000
"C2_002453,""R. Legawa Fujiati, S.IP"",P,64,Jawa Timur,Priority,122275647,100000000"
C2_002454,Tiara Pratiwi,P,34,Jawa Tengah,Priority,935946227,50000000
C2_002455,Lasmono Saptono,P,44,Bali,Priority,934079897,20000000
C2_002456,Dagel Mardhiyah,P,61,Sulawesi Selatan,Priority,654193322,20000000
"C2_002457,""Tgk. Raharja Winarsih, S.Pt"",P,49,DKI Jakarta,Priority,892362600,100000000"
C2_002458,drg. Irnanto Nababan,L,28,Sulawesi Selatan,Priority,183936070,50000000
"C2_002459,""KH. Ihsan Budiman, S.E."",L,56,Sumatera Barat,Priority,99166662,20000000"
C2_002460,Agnes Pratama,L,52,Sulawesi Selatan,Priority,761220664,20000000
C2_002461,Taufik Maheswara,L,64,DI Yogyakarta,Priority,627650034,50000000
C2_002462,Banawa Ramadan,P,37,Jawa Barat,Priority,431793711,20000000
C2_002463,Asman Fujiati,L,29,DI Yogyakarta,Priority,686820302,20000000
C2_002464,Elma Maheswara,L,41,DKI Jakarta,Priority,674729661,100000000
C2_002465,Adhiarja Lailasari,L,31,Sulawesi Selatan,Priority,253151596,20000000
C2_002466,Laila Maryati,L,34,Sulawesi Selatan,Priority,633077308,20000000
"C2_002467,""Cakrawangsa Firmansyah, M.TI."",P,51,Sumatera Barat,Priority,501474114,100000000"
C2_002468,Lamar Maryadi,P,59,Bali,Priority,311067564,20000000
C2_002469,Sabri Latupono,P,47,DKI Jakarta,Priority,482033468,100000000
C2_002470,Irnanto Safitri,L,40,DKI Jakarta,Priority,552880473,50000000
"C2_002471,""Tgk. Balijan Pertiwi, M.M."",L,51,Jawa Barat,Priority,290121030,20000000"
"C2_002472,""Ani Kuswandari, S.Pd"",L,39,Sumatera Utara,Priority,959929857,20000000"
C2_002473,Labuh Halim,L,30,Jawa Barat,Priority,288759113,100000000
C2_002474,Eva Iswahyudi,P,63,Jawa Tengah,Priority,695565277,20000000
C2_002475,Caket Najmudin,P,48,Riau,Priority,108075182,20000000
"C2_002476,""Cahyanto Mulyani, M.Pd"",L,47,DKI Jakarta,Priority,644750718,100000000"
C2_002477,Bagus Anggraini,P,29,Riau,Priority,795394917,20000000
"C2_002478,""Ella Rajasa, S.Gz"",L,31,Bali,Priority,316707228,100000000"
C2_002479,Kambali Pratiwi,L,46,Riau,Priority,882781502,20000000
"C2_002480,""Jagaraga Waluyo, S.T."",P,53,Sulawesi Selatan,Priority,256567448,50000000"
C2_002481,Laksana Sudiati,P,55,Sumatera Barat,Priority,790077315,100000000
C2_002482,Belinda Pertiwi,L,59,Sumatera Utara,Priority,466514478,50000000
C2_002483,Dimaz Sitorus,L,58,Sulawesi Selatan,Priority,644595396,50000000
C2_002484,Rama Salahudin,P,43,Sumatera Utara,Priority,817917829,100000000
"C2_002485,""Luluh Wacana, S.Ked"",P,58,Bali,Priority,59310034,50000000"
C2_002486,Luwes Nuraini,L,54,Sumatera Barat,Priority,814229137,20000000
C2_002487,Kayun Prayoga,L,43,Riau,Priority,409774579,100000000
C2_002488,dr. Patricia Pradana,P,42,Sumatera Barat,Priority,581039589,20000000
C2_002489,Edison Kuswoyo,P,25,Riau,Priority,746796707,50000000
C2_002490,Gilda Prayoga,L,40,Jawa Timur,Priority,209252811,100000000
"C2_002491,""Puji Rajata, S.H."",P,64,Jawa Tengah,Priority,995065559,50000000"
"C2_002492,""Sutan Bambang Purwanti, S.Pd"",L,52,DI Yogyakarta,Priority,705383224,20000000"
C2_002493,Iriana Lailasari,P,35,DI Yogyakarta,Priority,342377757,100000000
"C2_002494,""Taswir Mandasari, M.TI."",L,56,Riau,Priority,252405623,50000000"
C2_002495,Artanto Utama,P,50,Riau,Priority,78334989,100000000
"C2_002496,""Fathonah Melani, S.Psi"",L,34,DKI Jakarta,Priority,608747430,50000000"
"C2_002497,""Jelita Pratiwi, S.Sos"",P,47,Jawa Timur,Priority,310518785,20000000"
C2_002498,Ina Suryatmi,L,63,Jawa Barat,Priority,998911481,100000000
C2_002499,R.M. Gandi Saragih,P,57,Jawa Timur,Priority,934832033,50000000
C2_002500,Cici Yolanda,P,38,Jawa Timur,Priority,144779961,50000000
C2_002501,Among Yolanda,P,33,Jawa Tengah,Priority,418313716,20000000
C2_002502,Vega Nuraini,P,38,DI Yogyakarta,Priority,220958035,100000000
C2_002503,Caket Halimah,P,60,Sumatera Utara,Priority,822719971,50000000
C2_002504,Wardaya Kusumo,P,26,Sulawesi Selatan,Priority,743149043,20000000
"C2_002505,""R. Alika Wibowo, S.Sos"",L,35,DI Yogyakarta,Priority,530019158,100000000"
C2_002506,Kenzie Puspita,L,38,Jawa Tengah,Priority,658049570,50000000
C2_002507,Saka Siregar,L,60,Sulawesi Selatan,Priority,568202657,50000000
C2_002508,Ida Rahmawati,P,59,DI Yogyakarta,Priority,64059988,100000000
C2_002509,Diah Hutasoit,L,49,Jawa Barat,Priority,432158204,100000000
C2_002510,Jaka Januar,P,57,DKI Jakarta,Priority,285498989,50000000
"C2_002511,""drg. Lukita Pradana, M.Ak"",L,33,Jawa Timur,Priority,680123655,20000000"
C2_002512,Luthfi Suryono,L,37,Riau,Priority,97166782,20000000
C2_002513,Jamalia Zulkarnain,P,34,Riau,Priority,655053694,20000000
C2_002514,Anastasia Waskita,P,57,DKI Jakarta,Priority,945301821,100000000
"C2_002515,""R. Carla Sirait, M.TI."",P,33,DKI Jakarta,Priority,82621405,50000000"
C2_002516,Perkasa Kuswoyo,P,64,Sumatera Barat,Priority,249597166,20000000
C2_002517,drg. Bella Gunawan,P,37,Sumatera Utara,Priority,484351891,100000000
C2_002518,Tugiman Setiawan,P,48,Sumatera Utara,Priority,837743923,50000000
C2_002519,Tgk. Gilda Winarsih,L,64,Riau,Priority,474754134,50000000
"C2_002520,""Ir. Nadine Maryati, M.TI."",P,41,Jawa Timur,Priority,280266963,100000000"
C2_002521,Prayitna Prasetya,P,57,Sumatera Barat,Priority,416805805,100000000
C2_002522,Farah Handayani,L,47,Sumatera Utara,Priority,562096086,20000000
C2_002523,Tari Aryani,L,51,Jawa Barat,Priority,832006845,50000000
C2_002524,Ami Gunawan,L,50,Jawa Barat,Priority,274323966,50000000
C2_002525,drg. Maya Suryatmi,L,48,DI Yogyakarta,Priority,506063625,50000000
C2_002526,Salwa Sihombing,L,35,DKI Jakarta,Priority,685561895,50000000
C2_002527,Panji Padmasari,L,53,Sulawesi Selatan,Priority,124623108,20000000
"C2_002528,""R.A. Dina Saefullah, S.Pt"",L,29,Jawa Timur,Priority,973491167,50000000"
C2_002529,Catur Pudjiastuti,L,48,Jawa Timur,Priority,151233297,100000000
C2_002530,Yoga Waluyo,L,33,DKI Jakarta,Priority,57315260,20000000
"C2_002531,""Dt. Slamet Mandala, S.Gz"",P,34,Jawa Timur,Priority,985273790,50000000"
"C2_002532,""Dt. Tirta Nuraini, M.TI."",P,35,DI Yogyakarta,Priority,854396120,20000000"
"C2_002533,""Hafshah Kurniawan, M.Kom."",P,55,Sulawesi Selatan,Priority,514132862,20000000"
C2_002534,Lega Saragih,P,27,Jawa Timur,Priority,697067856,20000000
"C2_002535,""R. Azalea Napitupulu, M.Kom."",L,49,DI Yogyakarta,Priority,436583812,100000000"
C2_002536,Sutan Cahyono Wahyuni,L,64,Riau,Priority,130841058,20000000
"C2_002537,""Wage Uwais, S.I.Kom"",L,51,Riau,Priority,418622057,50000000"
C2_002538,Jais Sudiati,L,25,Jawa Tengah,Priority,780377466,50000000
"C2_002539,""Indah Haryanti, M.Pd"",P,40,Jawa Tengah,Priority,650804884,50000000"
C2_002540,Umi Ardianto,L,59,Jawa Tengah,Priority,732281571,20000000
"C2_002541,""R. Setya Zulaika, M.Farm"",P,39,Sumatera Utara,Priority,888266130,50000000"
"C2_002542,""Hj. Salimah Halimah, S.Ked"",P,58,DKI Jakarta,Priority,934451990,20000000"
"C2_002543,""Lili Mansur, S.Kom"",P,35,DI Yogyakarta,Priority,607891908,20000000"
C2_002544,Muni Permadi,P,33,Riau,Priority,803317536,20000000
C2_002545,Ian Mangunsong,P,48,Sumatera Barat,Priority,503764995,50000000
"C2_002546,""Ir. Novi Rahayu, M.Ak"",P,61,Jawa Tengah,Priority,694877280,20000000"
C2_002547,Jaswadi Suryatmi,P,59,Sumatera Barat,Priority,235927918,100000000
C2_002548,Titi Mansur,L,46,Bali,Priority,701084834,100000000
C2_002549,Viktor Nurdiyanti,L,64,Sulawesi Selatan,Priority,323335849,20000000
C2_002550,Sari Siregar,P,62,Jawa Tengah,Priority,717326169,50000000
C2_002551,Nasrullah Wahyudin,L,31,Riau,Priority,474313188,20000000
"C2_002552,""Tirta Natsir, S.H."",L,54,Sulawesi Selatan,Priority,348064981,20000000"
C2_002553,Darmaji Mandala,P,53,Sumatera Utara,Priority,234072906,100000000
C2_002554,R. Hani Suwarno,P,63,Sumatera Barat,Priority,726617264,50000000
C2_002555,Bagya Winarsih,P,33,Sulawesi Selatan,Priority,150964825,50000000
C2_002556,Hj. Alika Hutapea,P,25,Jawa Barat,Priority,234746280,20000000
C2_002557,drg. Jessica Adriansyah,P,27,Jawa Tengah,Priority,875747276,50000000
C2_002558,Jaeman Prasasta,L,29,Sumatera Utara,Priority,903147341,20000000
C2_002559,Ivan Haryanto,P,35,Jawa Barat,Priority,120048872,20000000
C2_002560,R. Gandi Suryatmi,L,28,Bali,Priority,258951856,100000000
C2_002561,Viman Melani,L,57,Sumatera Utara,Priority,394044614,50000000
"C2_002562,""Drs. Wadi Tamba, S.Pt"",P,57,Bali,Priority,554127951,50000000"
C2_002563,Tomi Mansur,P,44,Jawa Timur,Priority,620636883,100000000
C2_002564,Wardi Simanjuntak,L,61,Riau,Priority,463450220,50000000
C2_002565,Aisyah Siregar,L,44,Jawa Tengah,Priority,102310189,20000000
"C2_002566,""drg. Prayoga Wibowo, M.Farm"",L,58,Jawa Timur,Priority,177726911,50000000"
C2_002567,Anggabaya Dabukke,P,45,Jawa Timur,Priority,278085169,50000000
C2_002568,Ida Zulkarnain,P,31,Sumatera Barat,Priority,779840379,50000000
C2_002569,Shakila Purnawati,L,40,Sumatera Barat,Priority,654289962,20000000
C2_002570,Ayu Pradana,P,56,DKI Jakarta,Priority,143427354,50000000
C2_002571,Umay Hutagalung,P,60,Bali,Priority,472535381,20000000
C2_002572,Uli Prayoga,L,35,Bali,Priority,454187838,100000000
C2_002573,Safina Irawan,L,53,Sulawesi Selatan,Priority,327372773,20000000
C2_002574,Kenzie Pratiwi,P,58,Jawa Barat,Priority,315971300,100000000
C2_002575,Padmi Wulandari,P,34,Jawa Timur,Priority,678155074,100000000
"C2_002576,""R. Lamar Hutapea, S.Pt"",P,27,Bali,Priority,535165210,20000000"
"C2_002577,""Soleh Tarihoran, S.Pd"",P,46,Jawa Tengah,Priority,185020550,20000000"
"C2_002578,""Novi Pranowo, S.I.Kom"",L,56,DKI Jakarta,Priority,961130082,100000000"
C2_002579,Bala Palastri,L,44,Riau,Priority,876657772,100000000
C2_002580,Tgk. Humaira Prayoga,P,26,Jawa Barat,Priority,390413562,50000000
C2_002581,Jumari Ardianto,L,32,DI Yogyakarta,Priority,543807382,20000000
"C2_002582,""Ir. Purwadi Napitupulu, S.Kom"",P,49,Riau,Priority,259702337,100000000"
"C2_002583,""Kalim Natsir, S.Pt"",L,35,Riau,Priority,893414654,20000000"
C2_002584,Aswani Prabowo,P,48,Sumatera Barat,Priority,668790615,20000000
"C2_002585,""R.A. Ina Dabukke, S.E."",L,50,DI Yogyakarta,Priority,753674753,100000000"
C2_002586,Patricia Ramadan,L,59,DKI Jakarta,Priority,388835697,100000000
"C2_002587,""Karsa Ardianto, S.Farm"",L,64,Sumatera Utara,Priority,469630755,20000000"
C2_002588,Puji Wastuti,L,29,Jawa Barat,Priority,535314361,50000000
C2_002589,Ayu Prasasta,L,39,Sumatera Barat,Priority,467159120,100000000
C2_002590,H. Hendra Simbolon,L,38,Sulawesi Selatan,Priority,449569418,20000000
C2_002591,Wira Jailani,P,61,Sulawesi Selatan,Priority,163518342,50000000
C2_002592,Waluyo Pangestu,P,42,Jawa Barat,Priority,682136513,20000000
C2_002593,Puti Latupono,L,36,Sulawesi Selatan,Priority,383687758,20000000
C2_002594,dr. Mulyono Winarsih,L,27,Jawa Tengah,Priority,548545517,100000000
C2_002595,Vanesa Prayoga,P,64,Bali,Priority,336456094,50000000
C2_002596,Malika Farida,L,57,DI Yogyakarta,Priority,626258605,20000000
C2_002597,Rina Mahendra,L,28,Jawa Barat,Priority,206124925,50000000
C2_002598,Panca Rahimah,P,64,DKI Jakarta,Priority,313076068,50000000
C2_002599,Ega Wahyudin,L,50,Jawa Tengah,Priority,513776749,100000000
C2_002600,Lili Sudiati,L,45,DI Yogyakarta,Priority,82820020,20000000
"C2_002601,""Puti Zalindra Napitupulu, M.Kom."",L,40,Riau,Priority,648504284,20000000"
C2_002602,Ir. Elon Sirait,P,47,Riau,Priority,375413955,100000000
C2_002603,Tgk. Darsirah Hassanah,L,48,Jawa Timur,Priority,902929069,100000000
"C2_002604,""Harjo Suwarno, M.TI."",P,33,Jawa Timur,Priority,251306916,20000000"
C2_002605,Rachel Wacana,L,43,Sumatera Utara,Priority,659762635,100000000
C2_002606,Hamima Widodo,P,51,Sumatera Barat,Priority,562114842,20000000
C2_002607,Ida Purwanti,L,64,Jawa Tengah,Priority,373104748,50000000
C2_002608,Gamblang Kusumo,P,55,Jawa Timur,Priority,711305852,50000000
