transaction_id;customer_id;full_name;product_name;channel;branch_id;province;transaction_date;amount;is_outlier;gender;age;segment;avg_balance;cc_limit
T2_005462;C2_001384;Cut Usyi Situmorang;Kredit Mikro;Teller;B2_004;Sumatera Utara;21/03/2023;223847026;FALSE;P;33;Priority;674656876;20000000
T2_005463;C2_001677;Gatot Haryanto;Kredit Mikro;EDC;B2_025;Bali;04/09/2024;112803170;FALSE;L;46;Priority;98981776;20000000
T2_005464;C2_002230;Pardi Simbolon;Kredit Mikro;Internet Banking;B2_023;Jawa Barat;07/10/2024;212874867;FALSE;P;26;Priority;803364607;20000000
T2_005465;C2_000384;KH. Dimaz Namaga;Kredit Konsumer;Teller;B2_029;DKI Jakarta;30/08/2023;324412812;FALSE;P;55;Priority;779086697;20000000
T2_005466;C2_002713;Patricia Narpati;Kredit Konsumer;EDC;B2_011;Jawa Timur;06/07/2024;383714379;FALSE;P;52;Priority;602835559;50000000
T2_005467;C2_002157;Sadina Mardhiyah;Kartu Kredit;Mobile Banking;B2_027;Jawa Barat;14/09/2023;245155250;FALSE;L;41;Priority;528664639;50000000
T2_005468;C2_000587;Drs. Yuni Farida;Tabungan;Internet Banking;B2_020;Sumatera Utara;13/05/2025;258812573;FALSE;P;59;Priority;901510007;100000000
T2_005469;C2_001953;Galar Mayasari;Tabungan;Teller;B2_029;Sulawesi Selatan;24/07/2023;489445122;FALSE;L;28;Priority;153492862;50000000
T2_005470;C2_000590;Cici Pradana;Deposito;ATM;B2_007;Jawa Tengah;07/01/2024;285502980;FALSE;L;30;Priority;521090793;20000000
T2_005471;C2_001634;dr. Kacung Sitompul;Deposito;Internet Banking;B2_024;DI Yogyakarta;28/08/2025;127043876;FALSE;L;26;Priority;781217133;100000000
T2_005472;C2_000644;Kawaya Wasita;Deposito;EDC;B2_027;Sumatera Barat;24/08/2025;43866551;FALSE;P;61;Priority;96179619;100000000
T2_005473;C2_000364;Paulin Mulyani;Kredit Konsumer;ATM;B2_027;Sulawesi Selatan;25/02/2023;146263500;FALSE;L;57;Priority;769281094;50000000
T2_005474;C2_001178;Wani Samosir;Kredit Mikro;ATM;B2_008;Sumatera Utara;18/07/2023;15877686;FALSE;L;61;Priority;919881992;100000000
T2_005475;C2_001665;Yessi Winarsih;Kartu Kredit;ATM;B2_013;Jawa Timur;29/07/2023;398189900;FALSE;P;50;Priority;384846540;20000000
T2_005476;C2_002660;Cut Umi Tarihoran;Kredit Mikro;EDC;B2_012;DI Yogyakarta;30/04/2024;98075355;FALSE;L;43;Priority;995046322;50000000
T2_005477;C2_000002;Panji Lailasari;Tabungan;Internet Banking;B2_022;Jawa Barat;17/11/2024;268972910;FALSE;L;52;Priority;688798071;100000000
T2_005478;C2_001565;Dt. Edi Narpati;Deposito;ATM;B2_027;Jawa Barat;17/03/2023;427841515;FALSE;P;35;Priority;995459049;100000000
T2_005479;C2_002969;Gandi Safitri;Kredit Mikro;ATM;B2_027;DKI Jakarta;27/07/2025;89539582;FALSE;P;37;Priority;360350027;100000000
T2_005480;C2_002038;Maimunah Purwanti;Tabungan;EDC;B2_017;Sumatera Barat;14/09/2023;303798276;FALSE;P;57;Priority;979371029;100000000
T2_005481;C2_000381;Rahmat Padmasari;Deposito;Teller;B2_010;Jawa Timur;04/03/2024;292610003;FALSE;L;54;Priority;628284193;20000000
T2_005482;C2_000990;Wage Suryatmi;Kredit Mikro;Teller;B2_027;Sulawesi Selatan;05/04/2024;139530139;FALSE;P;56;Priority;187483374;100000000
T2_005483;C2_000828;Candrakanta Sitompul;Kredit Mikro;Internet Banking;B2_027;DKI Jakarta;11/10/2024;228424547;FALSE;P;30;Priority;742410202;50000000
T2_005485;C2_002722;Bella Pradana, S.H.;Deposito;Mobile Banking;B2_014;DKI Jakarta;26/06/2024;272426940;FALSE;P;34;Priority;386389715;20000000
T2_005486;C2_000510;Queen Yulianti;Kredit Konsumer;Teller;B2_003;Jawa Timur;28/04/2024;104625852;FALSE;L;37;Priority;733379453;100000000
T2_005487;C2_001615;dr. Yuni Prasetyo;Deposito;ATM;B2_022;Jawa Barat;02/05/2023;198110865;FALSE;L;49;Priority;564885095;100000000
T2_005488;C2_002599;Ega Wahyudin;Kartu Kredit;Internet Banking;B2_001;Jawa Tengah;14/09/2024;1370941;FALSE;L;50;Priority;513776749;100000000
T2_005489;C2_002602;Ir. Elon Sirait;Deposito;Mobile Banking;B2_021;Riau;12/10/2023;3410168;FALSE;P;47;Priority;375413955;100000000
T2_005490;C2_001238;R.A. Pia Prasetyo;Kredit Mikro;Teller;B2_002;Jawa Timur;09/03/2025;46752150;FALSE;L;48;Priority;927734818;20000000
T2_005491;C2_001817;Michelle Widiastuti;Tabungan;Teller;B2_001;DI Yogyakarta;03/03/2025;71511450;FALSE;L;47;Priority;309828860;50000000
T2_005492;C2_001678;Maria Prasetya;Tabungan;ATM;B2_010;Bali;05/01/2025;422661313;FALSE;P;62;Priority;207382493;100000000
T2_005493;C2_000622;R.A. Rina Rahimah;Kredit Mikro;ATM;B2_028;Riau;21/06/2023;441398889;FALSE;L;29;Priority;847333535;20000000
T2_005494;C2_000598;R. Vicky Mandala, M.Farm;Kredit Konsumer;Mobile Banking;B2_003;Sumatera Utara;14/03/2024;2194087;FALSE;L;33;Priority;233048026;100000000
T2_005495;C2_001239;Ir. Puji Tamba;Kredit Konsumer;EDC;B2_029;DI Yogyakarta;19/06/2024;485701489;FALSE;L;61;Priority;432698936;20000000
T2_005496;C2_000509;Luluh Kuswoyo, S.Kom;Deposito;Internet Banking;B2_018;Bali;30/07/2025;358978142;FALSE;L;39;Priority;81988967;100000000
T2_005497;C2_000423;Dewi Prasasta;Deposito;ATM;B2_006;Sulawesi Selatan;27/11/2023;44457361;FALSE;L;26;Priority;909605036;20000000
T2_005498;C2_001669;Dr. Omar Mandasari, S.T.;Tabungan;ATM;B2_006;Jawa Timur;11/06/2025;180025651;FALSE;P;42;Priority;273255932;100000000
T2_005499;C2_001758;Opung Nainggolan, M.Kom.;Kredit Mikro;Teller;B2_027;Sumatera Barat;02/04/2023;347143663;FALSE;L;35;Priority;501759884;20000000
T2_005500;C2_000455;Drs. Anastasia Usada, S.E.I;Kredit Mikro;Mobile Banking;B2_007;DKI Jakarta;12/09/2023;383015982;FALSE;P;26;Priority;993063283;50000000
T2_005501;C2_001470;Umi Nababan;Deposito;EDC;B2_023;Sumatera Barat;14/07/2025;213029142;FALSE;P;53;Priority;836610814;20000000
T2_005502;C2_002301;Drs. Dian Pradana;Kartu Kredit;EDC;B2_021;Sulawesi Selatan;06/01/2024;143259279;FALSE;P;63;Priority;982098654;50000000
T2_005503;C2_000159;Dinda Lestari;Deposito;Internet Banking;B2_019;Sulawesi Selatan;20/08/2025;296171737;FALSE;P;36;Priority;52512208;50000000
T2_005504;C2_000758;drg. Bakti Novitasari;Deposito;Internet Banking;B2_006;Jawa Tengah;17/01/2023;256723544;FALSE;P;61;Priority;486923757;50000000
T2_005505;C2_000285;Usyi Maulana;Kredit Konsumer;ATM;B2_003;DKI Jakarta;14/08/2025;423829028;FALSE;L;35;Priority;441121139;20000000
T2_005506;C2_001075;Darmana Siregar;Deposito;Mobile Banking;B2_021;Sulawesi Selatan;02/03/2025;266374754;FALSE;L;36;Priority;345948860;20000000
T2_005507;C2_002009;Baktianto Napitupulu, S.H.;Deposito;Teller;B2_019;Bali;26/10/2024;333617838;FALSE;L;55;Priority;204519914;50000000
T2_005508;C2_000717;Irsad Susanti;Kartu Kredit;Internet Banking;B2_006;Jawa Tengah;03/04/2024;328722709;FALSE;P;60;Priority;812871579;50000000
T2_005509;C2_001909;R. Prakosa Yuliarti, S.Ked;Tabungan;EDC;B2_020;DI Yogyakarta;04/02/2023;284893064;FALSE;L;32;Priority;558454236;50000000
T2_005510;C2_001017;Siska Tampubolon;Tabungan;ATM;B2_025;Sumatera Utara;06/07/2025;57700705;FALSE;L;56;Priority;531945257;50000000
T2_005511;C2_002127;Dt. Yosef Firgantoro, S.E.;Deposito;ATM;B2_002;Jawa Barat;29/04/2023;67635948;FALSE;P;52;Priority;893206829;100000000
T2_005512;C2_001886;Ir. Pardi Januar;Kredit Mikro;Teller;B2_007;Sulawesi Selatan;29/05/2025;259294294;FALSE;L;49;Priority;843172514;50000000
T2_005513;C2_000967;T. Umaya Mustofa;Deposito;Mobile Banking;B2_005;Jawa Timur;07/10/2024;292811177;FALSE;L;28;Priority;888739110;20000000
T2_005514;C2_000837;Tgk. Kiandra Napitupulu, S.IP;Kredit Konsumer;EDC;B2_025;DKI Jakarta;11/03/2025;468396698;FALSE;L;49;Priority;142432742;100000000
T2_005515;C2_002062;T. Harsana Halim;Kartu Kredit;ATM;B2_010;Jawa Timur;14/02/2024;289247369;FALSE;L;54;Priority;218243052;50000000
T2_005516;C2_000094;KH. Edi Suryono, S.IP;Deposito;ATM;B2_021;Riau;09/02/2024;44533071;FALSE;L;50;Priority;668194800;20000000
T2_005517;C2_001047;Kartika Permadi;Tabungan;Internet Banking;B2_013;DI Yogyakarta;11/02/2025;260102723;FALSE;L;35;Priority;694250986;20000000
T2_005518;C2_002392;Danu Safitri;Deposito;EDC;B2_012;DKI Jakarta;29/03/2025;276209566;FALSE;P;44;Priority;443207245;100000000
T2_005519;C2_002616;Sari Oktaviani;Kartu Kredit;Teller;B2_005;Jawa Tengah;29/04/2025;366907523;FALSE;L;38;Priority;704539986;100000000
T2_005520;C2_001429;Oni Prasetyo;Kartu Kredit;ATM;B2_012;Sumatera Utara;27/04/2024;488274990;FALSE;L;39;Priority;164020438;50000000
T2_005521;C2_000926;Damu Prayoga;Kredit Mikro;EDC;B2_018;Sumatera Barat;04/03/2023;112123252;FALSE;P;61;Priority;566206109;20000000
T2_005522;C2_002508;Ida Rahmawati;Kredit Mikro;Mobile Banking;B2_003;DI Yogyakarta;05/11/2023;94454733;FALSE;P;59;Priority;64059988;100000000
T2_005523;C2_002805;Kani Hasanah;Kredit Mikro;EDC;B2_022;Riau;17/02/2024;404287887;FALSE;L;29;Priority;866364927;50000000
T2_005524;C2_000365;dr. Siska Saragih;Deposito;Mobile Banking;B2_004;Sulawesi Selatan;08/04/2023;51359406;FALSE;L;54;Priority;649010222;20000000
T2_005525;C2_002472;Ani Kuswandari, S.Pd;Tabungan;Mobile Banking;B2_011;Sumatera Utara;03/10/2023;182923666;FALSE;L;39;Priority;959929857;20000000
T2_005526;C2_000094;KH. Edi Suryono, S.IP;Kredit Konsumer;Teller;B2_019;Riau;13/02/2024;48624569;FALSE;L;50;Priority;668194800;20000000
T2_005527;C2_001558;Farhunnisa Laksmiwati;Tabungan;ATM;B2_021;Sulawesi Selatan;17/09/2024;112250050;FALSE;L;54;Priority;137908908;100000000
T2_005528;C2_000386;Puti Ajeng Hutagalung;Kartu Kredit;Mobile Banking;B2_025;Riau;18/09/2024;178137961;FALSE;P;33;Priority;942638229;50000000
T2_005529;C2_000919;dr. Taufik Padmasari, S.I.Kom;Tabungan;Teller;B2_003;Sulawesi Selatan;24/02/2025;16611074;FALSE;P;26;Priority;54950819;50000000
T2_005530;C2_001642;Rika Rahayu, M.Ak;Deposito;EDC;B2_007;Sumatera Utara;08/12/2024;261216497;FALSE;L;56;Priority;670075577;20000000
T2_005531;C2_002518;Tugiman Setiawan;Kredit Mikro;ATM;B2_009;Sumatera Utara;02/02/2024;123363667;FALSE;P;48;Priority;837743923;50000000
T2_005532;C2_002238;R. Pandu Kuswoyo;Tabungan;ATM;B2_004;Sumatera Barat;12/10/2024;256419574;FALSE;P;47;Priority;471499223;50000000
T2_005533;C2_000155;Karsa Farida;Kartu Kredit;Teller;B2_023;Sulawesi Selatan;30/08/2023;161428225;FALSE;L;43;Priority;697805762;100000000
T2_005534;C2_002018;Kajen Anggriawan, S.Sos;Kartu Kredit;Teller;B2_027;DKI Jakarta;16/05/2023;182339859;FALSE;P;45;Priority;883606012;50000000
T2_005535;C2_001483;Danang Latupono;Kredit Konsumer;Internet Banking;B2_023;Sumatera Barat;19/04/2024;456223860;FALSE;L;63;Priority;112390286;100000000
T2_005536;C2_000733;Asman Laksmiwati;Tabungan;EDC;B2_011;Jawa Timur;10/10/2023;187446233;FALSE;P;38;Priority;247553979;50000000
T2_005537;C2_000037;Fitriani Rajata;Deposito;Internet Banking;B2_019;Sumatera Barat;03/07/2025;281924178;FALSE;L;28;Priority;210844911;100000000
T2_005538;C2_002374;R. Maras Marpaung, S.Sos;Kartu Kredit;Internet Banking;B2_001;Bali;29/11/2023;362910644;FALSE;L;45;Priority;493079075;100000000
T2_005539;C2_002576;R. Lamar Hutapea, S.Pt;Kredit Konsumer;ATM;B2_004;Bali;25/08/2023;124983739;FALSE;P;27;Priority;535165210;20000000
T2_005540;C2_002068;Jatmiko Farida;Kartu Kredit;Internet Banking;B2_009;Sumatera Utara;08/04/2025;147087870;FALSE;L;57;Priority;929148852;100000000
T2_005541;C2_002890;Garang Nasyiah;Kredit Konsumer;EDC;B2_010;Bali;10/08/2023;458285492;FALSE;L;37;Priority;899754041;50000000
T2_005542;C2_000942;Padma Putra;Kartu Kredit;Teller;B2_007;Bali;19/04/2024;422392241;FALSE;P;39;Priority;190311771;100000000
T2_005543;C2_001894;Febi Astuti, S.H.;Deposito;ATM;B2_026;Sumatera Utara;29/04/2024;98778720;FALSE;L;32;Priority;621568328;50000000
T2_005544;C2_002427;T. Dacin Situmorang;Deposito;ATM;B2_022;Jawa Timur;04/07/2023;273932974;FALSE;L;45;Priority;648833421;100000000
T2_005545;C2_001354;Najwa Mansur, S.E.;Kartu Kredit;Internet Banking;B2_021;Jawa Tengah;06/02/2025;75204001;FALSE;P;29;Priority;582447257;50000000
T2_005546;C2_001772;Jumadi Lestari;Kredit Mikro;EDC;B2_016;DKI Jakarta;19/12/2024;121282907;FALSE;P;56;Priority;980140553;50000000
T2_005547;C2_001339;Faizah Hardiansyah, S.Pt;Deposito;Teller;B2_027;Sulawesi Selatan;05/03/2023;60377967;FALSE;P;48;Priority;907127091;50000000
T2_005548;C2_002774;Harjasa Gunarto;Deposito;EDC;B2_010;Sumatera Utara;24/08/2023;93921140;FALSE;L;64;Priority;377055476;20000000
T2_005549;C2_001696;R. Vanesa Laksmiwati;Kredit Konsumer;Mobile Banking;B2_010;Jawa Tengah;19/01/2024;306702583;FALSE;L;64;Priority;486546206;20000000
T2_005550;C2_002705;dr. Langgeng Sitompul;Kredit Konsumer;EDC;B2_030;Riau;05/08/2025;481089599;FALSE;P;39;Priority;836887080;100000000
T2_005551;C2_001242;Teddy Uwais, S.Pd;Tabungan;Mobile Banking;B2_001;Bali;08/01/2023;352181232;FALSE;P;47;Priority;810844986;100000000
T2_005552;C2_000464;Bahuraksa Agustina;Tabungan;ATM;B2_004;Riau;03/12/2024;226738189;FALSE;P;61;Priority;976008714;50000000
T2_005553;C2_002442;H. Banawa Halimah;Deposito;EDC;B2_003;Jawa Barat;09/03/2025;419642494;FALSE;L;25;Priority;444032120;100000000
T2_005554;C2_001169;R. Hafshah Hardiansyah;Deposito;EDC;B2_003;DI Yogyakarta;19/08/2023;285055541;FALSE;P;46;Priority;474530658;20000000
T2_005555;C2_002946;Puti Cinthia Prabowo, M.Pd;Kartu Kredit;EDC;B2_013;Bali;14/01/2025;367820493;FALSE;L;55;Priority;278806692;50000000
T2_005556;C2_002626;Tgk. Kasiyah Pudjiastuti;Kredit Mikro;Internet Banking;B2_012;Jawa Timur;30/05/2025;317841842;FALSE;L;47;Priority;510547817;100000000
T2_005557;C2_002286;R. Hilda Mulyani, S.T.;Kartu Kredit;ATM;B2_027;DI Yogyakarta;25/06/2025;198329052;FALSE;P;49;Priority;838668604;100000000
T2_005558;C2_001915;Putri Wijaya;Deposito;EDC;B2_017;Riau;20/04/2023;54995060;FALSE;L;35;Priority;877747595;50000000
T2_005559;C2_000644;Kawaya Wasita;Kredit Konsumer;Teller;B2_019;Sumatera Barat;17/10/2023;381888857;FALSE;P;61;Priority;96179619;100000000
T2_005560;C2_001213;dr. Nabila Simbolon, M.Pd;Tabungan;ATM;B2_010;Jawa Timur;26/12/2024;416839610;FALSE;P;57;Priority;288097842;20000000
T2_005561;C2_002252;Lanang Damanik;Kredit Mikro;EDC;B2_011;Sumatera Barat;23/09/2023;30764512;FALSE;P;61;Priority;343038749;50000000
T2_005562;C2_000162;Wirda Sitompul;Kredit Konsumer;Teller;B2_026;Jawa Timur;06/01/2024;424347908;FALSE;P;53;Priority;559824449;100000000
T2_005563;C2_001358;Suci Anggriawan;Deposito;Internet Banking;B2_008;Riau;16/07/2024;87978153;FALSE;P;56;Priority;142948110;50000000
T2_005564;C2_001176;Zalindra Samosir;Kredit Mikro;Teller;B2_020;Jawa Tengah;20/02/2025;35577345;FALSE;P;48;Priority;450182834;100000000
T2_005565;C2_000856;drg. Harjaya Tarihoran;Kredit Mikro;ATM;B2_007;Jawa Tengah;14/01/2025;97430664;FALSE;L;36;Priority;599152388;20000000
T2_005566;C2_001618;Dina Irawan;Tabungan;ATM;B2_002;Sumatera Utara;19/03/2024;450814034;FALSE;L;48;Priority;179348881;50000000
T2_005567;C2_001561;drg. Sidiq Natsir;Kredit Mikro;Mobile Banking;B2_012;Riau;30/04/2024;487457818;FALSE;P;62;Priority;615661059;100000000
T2_005568;C2_000345;H. Banawi Mahendra, S.T.;Deposito;Mobile Banking;B2_007;Jawa Barat;16/03/2025;165318329;FALSE;L;53;Priority;246141228;100000000
T2_005569;C2_000105;Maria Kusumo, S.Pt;Tabungan;Mobile Banking;B2_022;Jawa Barat;02/05/2024;296413946;FALSE;P;56;Priority;158995969;20000000
T2_005570;C2_002329;Dewi Nasyiah, S.Psi;Deposito;Internet Banking;B2_024;Bali;16/02/2024;145631258;FALSE;L;49;Priority;235815252;50000000
T2_005571;C2_000158;Galar Saefullah;Kredit Mikro;ATM;B2_008;DKI Jakarta;26/06/2023;137285657;FALSE;L;57;Priority;548471490;50000000
T2_005572;C2_000951;Titin Mardhiyah;Deposito;Internet Banking;B2_029;DKI Jakarta;01/08/2023;464281892;FALSE;P;62;Priority;780173946;20000000
T2_005573;C2_000601;Najam Mangunsong, S.IP;Kredit Konsumer;ATM;B2_008;Jawa Timur;26/01/2023;33615652;FALSE;P;29;Priority;864265470;50000000
T2_005574;C2_000920;drg. Agnes Permadi, M.Pd;Kredit Mikro;Mobile Banking;B2_015;DI Yogyakarta;30/07/2023;385983956;FALSE;L;64;Priority;430278604;100000000
T2_005575;C2_002280;Dirja Kusmawati;Kartu Kredit;Mobile Banking;B2_026;Sulawesi Selatan;12/01/2025;347340141;FALSE;L;44;Priority;180950412;50000000
T2_005576;C2_000423;Dewi Prasasta;Kartu Kredit;Teller;B2_016;Sulawesi Selatan;01/05/2023;210374205;FALSE;L;26;Priority;909605036;20000000
T2_005577;C2_000205;Cakrabuana Wijayanti;Kredit Konsumer;Mobile Banking;B2_004;Jawa Timur;01/05/2024;357714084;FALSE;L;64;Priority;348713959;20000000
T2_005578;C2_000770;Drs. Queen Latupono;Kartu Kredit;Mobile Banking;B2_009;Jawa Timur;14/09/2023;448530407;FALSE;L;63;Priority;715204386;100000000
T2_005579;C2_002576;R. Lamar Hutapea, S.Pt;Kartu Kredit;EDC;B2_024;Bali;29/08/2023;209630471;FALSE;P;27;Priority;535165210;20000000
T2_005580;C2_002200;Jessica Widodo;Tabungan;ATM;B2_004;Riau;30/08/2024;330599557;FALSE;L;39;Priority;833047327;20000000
T2_005581;C2_000477;H. Harto Maulana;Deposito;Mobile Banking;B2_029;Jawa Tengah;16/08/2024;345989121;FALSE;L;35;Priority;77896967;100000000
T2_005582;C2_000359;drg. Rafid Pangestu;Kredit Mikro;EDC;B2_018;DKI Jakarta;28/04/2024;115151480;FALSE;L;57;Priority;712996380;20000000
T2_005583;C2_001233;Jamalia Rahmawati;Kartu Kredit;EDC;B2_001;Sumatera Barat;10/03/2024;359809598;FALSE;P;34;Priority;639004083;20000000
T2_005584;C2_000524;Salsabila Wibowo;Kredit Mikro;EDC;B2_012;Bali;02/03/2025;495324357;FALSE;P;35;Priority;497543717;50000000
T2_005585;C2_002629;Zulaikha Handayani;Kredit Konsumer;Mobile Banking;B2_018;Jawa Barat;12/07/2024;288363446;FALSE;P;64;Priority;916749385;100000000
T2_005586;C2_002191;Dr. Nadine Haryanto, S.E.;Kartu Kredit;Internet Banking;B2_021;Sulawesi Selatan;05/08/2025;345598202;FALSE;P;44;Priority;776519625;50000000
T2_005587;C2_001525;H. Hasan Dongoran, S.T.;Tabungan;Internet Banking;B2_011;DI Yogyakarta;31/01/2025;134844774;FALSE;P;34;Priority;625215997;50000000
T2_005588;C2_000060;Lembah Marpaung;Kredit Mikro;ATM;B2_030;DI Yogyakarta;26/11/2024;107321354;FALSE;L;50;Priority;760110866;20000000
T2_005589;C2_002368;Narji Marbun;Kredit Konsumer;Internet Banking;B2_021;Riau;17/02/2023;280309437;FALSE;L;45;Priority;409268318;100000000
T2_005590;C2_000898;Mumpuni Aryani;Tabungan;Mobile Banking;B2_013;Sumatera Barat;07/12/2024;4327556;FALSE;P;31;Priority;311953819;100000000
T2_005591;C2_000966;Hj. Humaira Narpati, S.Pd;Deposito;ATM;B2_026;Bali;31/12/2023;208719753;FALSE;P;40;Priority;633399906;50000000
T2_005592;C2_002212;Genta Susanti;Kredit Konsumer;ATM;B2_018;Jawa Timur;10/09/2023;484197491;FALSE;L;31;Priority;882082589;100000000
T2_005593;C2_001239;Ir. Puji Tamba;Tabungan;ATM;B2_030;DI Yogyakarta;03/09/2023;298777774;FALSE;L;61;Priority;432698936;20000000
T2_005594;C2_002317;Atma Widodo;Kredit Mikro;Teller;B2_004;Sumatera Utara;18/10/2024;415181222;FALSE;P;64;Priority;157927868;100000000
T2_005595;C2_002818;Olga Utama, S.E.;Tabungan;Mobile Banking;B2_024;Sulawesi Selatan;18/02/2025;297823845;FALSE;L;31;Priority;943406618;100000000
T2_005596;C2_000888;R. Amalia Damanik, S.Pt;Kredit Konsumer;Mobile Banking;B2_001;DKI Jakarta;15/02/2025;425037958;FALSE;P;32;Priority;153330721;100000000
T2_005597;C2_001797;Tgk. Hasna Anggriawan, S.T.;Deposito;Internet Banking;B2_013;Sumatera Barat;02/09/2023;40452131;FALSE;P;29;Priority;563251493;100000000
T2_005598;C2_001472;R.A. Rahmi Kusmawati, M.TI.;Deposito;Internet Banking;B2_002;Sumatera Barat;14/12/2023;209767342;FALSE;P;60;Priority;608334157;100000000
T2_005599;C2_001063;Ayu Widodo, S.Ked;Kredit Konsumer;Mobile Banking;B2_015;Jawa Tengah;22/11/2023;91503121;FALSE;L;26;Priority;92414239;100000000
T2_005600;C2_000675;Ajeng Usada;Kredit Mikro;Teller;B2_002;DI Yogyakarta;24/12/2024;479242377;FALSE;P;62;Priority;701106179;20000000
T2_005602;C2_001577;Jaswadi Namaga;Kartu Kredit;Teller;B2_012;Bali;30/10/2024;13308102;FALSE;L;40;Priority;337003260;20000000
T2_005603;C2_002221;Nurul Siregar;Kartu Kredit;Teller;B2_018;Bali;16/06/2025;177693027;FALSE;L;33;Priority;633406877;50000000
T2_005604;C2_000162;Wirda Sitompul;Deposito;Internet Banking;B2_008;Jawa Timur;13/04/2023;445079070;FALSE;P;53;Priority;559824449;100000000
T2_005605;C2_000382;Silvia Anggriawan;Kredit Mikro;Teller;B2_003;DI Yogyakarta;02/03/2024;56577905;FALSE;P;63;Priority;281807277;100000000
T2_005606;C2_001754;Tgk. Wawan Nashiruddin;Kredit Mikro;Internet Banking;B2_003;Riau;15/01/2024;298428807;FALSE;L;51;Priority;513385641;100000000
T2_005607;C2_000810;R. Hartaka Napitupulu;Kredit Mikro;Internet Banking;B2_024;Jawa Timur;26/09/2024;170353511;FALSE;L;38;Priority;64978677;50000000
T2_005608;C2_001899;Dadi Sihotang, M.Pd;Kredit Mikro;ATM;B2_001;Riau;04/04/2025;481877513;FALSE;L;52;Priority;991733011;100000000
T2_005609;C2_002065;Kartika Wasita;Kredit Mikro;Teller;B2_004;Bali;23/01/2025;111448679;FALSE;P;62;Priority;418170382;100000000
T2_005610;C2_001137;T. Yusuf Wijayanti;Tabungan;Teller;B2_023;Sumatera Utara;28/10/2024;334568818;FALSE;P;48;Priority;459201778;100000000
T2_005611;C2_002083;Marwata Hutagalung;Deposito;Teller;B2_005;DI Yogyakarta;30/01/2025;270284571;FALSE;P;34;Priority;178052972;100000000
T2_005612;C2_001228;Shania Utami;Kredit Konsumer;Mobile Banking;B2_013;Riau;22/04/2025;247518361;FALSE;P;41;Priority;987062852;20000000
T2_005613;C2_001187;R.M. Jais Mandasari;Kartu Kredit;EDC;B2_013;Sumatera Utara;13/02/2025;201031251;FALSE;P;57;Priority;295494574;100000000
T2_005614;C2_000357;Ika Anggraini;Deposito;EDC;B2_003;Jawa Tengah;14/01/2024;168228417;FALSE;P;56;Priority;117781688;20000000
T2_005615;C2_000262;Tina Santoso;Kartu Kredit;Mobile Banking;B2_008;Sumatera Utara;08/04/2023;249552406;FALSE;P;28;Priority;412963598;20000000
T2_005616;C2_001460;Rina Januar;Deposito;Teller;B2_021;Jawa Tengah;22/11/2024;415470395;FALSE;P;34;Priority;525247226;100000000
T2_005617;C2_002122;Kartika Wijaya;Deposito;Internet Banking;B2_006;Riau;29/03/2024;305043414;FALSE;P;42;Priority;618110126;100000000
T2_005618;C2_002859;Anastasia Yolanda;Kartu Kredit;Mobile Banking;B2_001;Jawa Timur;11/10/2024;273633424;FALSE;P;36;Priority;907011146;20000000
T2_005619;C2_000407;R.M. Pranata Pertiwi, M.M.;Kredit Mikro;Internet Banking;B2_003;Jawa Tengah;26/01/2025;78055144;FALSE;P;36;Priority;846865151;100000000
T2_005620;C2_002164;Irnanto Sihombing;Kartu Kredit;Mobile Banking;B2_010;Sumatera Utara;19/08/2023;211731192;FALSE;L;43;Priority;253570842;50000000
T2_005621;C2_001195;Intan Rahayu;Kartu Kredit;Teller;B2_020;Sumatera Barat;30/05/2024;251444180;FALSE;P;29;Priority;634643394;20000000
T2_005622;C2_001461;Hj. Endah Haryanti, M.Pd;Kartu Kredit;Teller;B2_030;Jawa Barat;13/05/2023;422799974;FALSE;L;60;Priority;587791882;100000000
T2_005623;C2_001609;Halima Mustofa;Kredit Mikro;Mobile Banking;B2_026;Riau;18/04/2025;29799641;FALSE;L;49;Priority;638198872;50000000
T2_005624;C2_002913;Daruna Hutapea;Deposito;Teller;B2_026;Riau;11/09/2024;405686942;FALSE;P;50;Priority;586114352;100000000
T2_005625;C2_001218;Drs. Melinda Yulianti, S.Ked;Kredit Konsumer;ATM;B2_028;Jawa Tengah;30/12/2023;400015751;FALSE;P;53;Priority;478275429;20000000
T2_005626;C2_000418;Aslijan Wastuti;Kredit Konsumer;Mobile Banking;B2_016;Riau;09/05/2023;25416562;FALSE;L;29;Priority;93149487;100000000
T2_005627;C2_001490;Drs. Sabar Widodo, S.T.;Deposito;Teller;B2_004;Sulawesi Selatan;10/02/2025;84857990;FALSE;P;53;Priority;411845397;100000000
T2_005628;C2_001691;Alika Hasanah;Kartu Kredit;Internet Banking;B2_021;Jawa Tengah;17/01/2025;335124564;FALSE;P;59;Priority;150709168;50000000
T2_005629;C2_000748;Tgk. Daru Suartini;Deposito;EDC;B2_016;Riau;12/05/2025;80197171;FALSE;P;30;Priority;827263982;100000000
T2_005630;C2_000448;Dr. Emas Handayani;Tabungan;EDC;B2_013;Sumatera Utara;04/01/2024;119573113;FALSE;P;25;Priority;610361695;100000000
T2_005631;C2_002855;Zahra Uyainah;Deposito;Teller;B2_025;DKI Jakarta;05/06/2023;67207665;FALSE;P;32;Priority;701243871;20000000
T2_005632;C2_001212;Raditya Hidayat;Tabungan;Internet Banking;B2_004;Sumatera Utara;19/07/2025;91583062;FALSE;P;61;Priority;725845792;20000000
